Name,Type,Cuisine,Area,Address,Phone,Website,Opening Hours,OSM Rating,Latitude,Longitude,Google Maps,Google Rating,Google Reviews,Price Range,Special Notes,Source
Mayer Doya Hotel,Restaurant,,Gulshan,korail,,,,,23.7863454,90.4120777,"https://www.google.com/maps?q=23.7863454,90.4120777",N/A,N/A,N/A,N/A,OpenStreetMap
Mayer Dua Biriyani,Restaurant,,Mirpur,,,,,,23.8131622,90.3647883,"https://www.google.com/maps?q=23.8131622,90.3647883",N/A,N/A,N/A,N/A,OpenStreetMap
Mayer Dua Biryani House,Restaurant,,Old Dhaka,Nawab Yousuf Sarak,,,,,23.7145735,90.4084452,"https://www.google.com/maps?q=23.7145735,90.4084452",N/A,N/A,N/A,N/A,OpenStreetMap
Meal Deal,Restaurant,,Bashundhara,,,,,,23.8125417,90.425512,"https://www.google.com/maps?q=23.8125417,90.425512",N/A,N/A,N/A,N/A,OpenStreetMap
Meat Theory,Restaurant,,Banani,,,,,,23.7910957,90.401635,"https://www.google.com/maps?q=23.7910957,90.401635",N/A,N/A,N/A,N/A,OpenStreetMap
Meat U There,Restaurant,,Mirpur,,,,,,23.8039606,90.3562222,"https://www.google.com/maps?q=23.8039606,90.3562222",N/A,N/A,N/A,N/A,OpenStreetMap
Meat crunch,Restaurant,,Banani,,,,,,23.7906986,90.4041878,"https://www.google.com/maps?q=23.7906986,90.4041878",N/A,N/A,N/A,N/A,OpenStreetMap
Meaty Affair,Restaurant,,Mohammadpur,,,,,,23.762501,90.3614766,"https://www.google.com/maps?q=23.762501,90.3614766",N/A,N/A,N/A,N/A,OpenStreetMap
Meena Sweets,Cafe,,Malibagh,,,,,,23.7482112,90.4266886,"https://www.google.com/maps?q=23.7482112,90.4266886",N/A,N/A,N/A,N/A,OpenStreetMap
Meghna Food,Fast Food,,Mohammadpur,,,,Mo-Su 06:00-23:00,,23.7739527,90.3654105,"https://www.google.com/maps?q=23.7739527,90.3654105",N/A,N/A,N/A,N/A,OpenStreetMap
Mehek Biriyani,Food Court,,Rampura,,,,,,23.7641016,90.4290135,"https://www.google.com/maps?q=23.7641016,90.4290135",N/A,N/A,N/A,N/A,OpenStreetMap
Meher Cafe,Restaurant,,Rampura,,,,,,23.760547,90.4300942,"https://www.google.com/maps?q=23.760547,90.4300942",N/A,N/A,N/A,N/A,OpenStreetMap
Mehfil-e-Gosht,Casual Dining,Turkish / Middle Eastern,Sector 11,16 Garib-E-Newaz Ave,+880 1789-531818,N/A,Open daily,N/A,23.855,90.404,N/A,3.3,22,,"Pakistani kabab, gost nehari, chapli, lassi",
Menisha Chinese,Restaurant,,Malibagh,,,,,,23.751517,90.4230058,"https://www.google.com/maps?q=23.751517,90.4230058",N/A,N/A,N/A,N/A,OpenStreetMap
Mexipan Restaurant,Restaurant,,Pallabi,,,,,,23.8367947,90.3765642,"https://www.google.com/maps?q=23.8367947,90.3765642",N/A,N/A,N/A,N/A,OpenStreetMap
Mezzan Haile Aiun,Restaurant,,Banani,,,,,,23.7933434,90.403989,"https://www.google.com/maps?q=23.7933434,90.403989",N/A,N/A,N/A,N/A,OpenStreetMap
Midnight Sun,Restaurant,regional,Elephant Road,,,,"Mo-Th,Sa-Su 10:00-22:00; Fr off",,23.7331215,90.3850555,"https://www.google.com/maps?q=23.7331215,90.3850555",N/A,N/A,N/A,N/A,OpenStreetMap
Midnight Sun Restaurant,Restaurant,chinese,Mohammadpur,,,,,,23.7589388,90.3734018,"https://www.google.com/maps?q=23.7589388,90.3734018",N/A,N/A,N/A,N/A,OpenStreetMap
Milky Way,Restaurant,,Other Dhaka,,,,,,23.7895876,90.3881023,"https://www.google.com/maps?q=23.7895876,90.3881023",N/A,N/A,N/A,N/A,OpenStreetMap
Mimiya Fast Food,Fast Food,,Rampura,,,,,,23.7677134,90.4232152,"https://www.google.com/maps?q=23.7677134,90.4232152",N/A,N/A,N/A,N/A,OpenStreetMap
Minu Dim Chap,Restaurant,,Mirpur,,,,,,23.8118544,90.3697696,"https://www.google.com/maps?q=23.8118544,90.3697696",N/A,N/A,N/A,N/A,OpenStreetMap
Minu Din Chap,Restaurant,,Mirpur,"1, Line 10",,,"PH,Mo-Su 08:00-10:00",,23.8118285,90.3697939,"https://www.google.com/maps?q=23.8118285,90.3697939",N/A,N/A,N/A,N/A,OpenStreetMap
Minu's Kitchen,Restaurant,indian;asian;fish;thai;cake;pasta;dessert;chinese,Other Dhaka,"Green Akshay Plaza, Satmasjid Road",01973286697,,12:00-20:00,,23.7388798,90.3754682,"https://www.google.com/maps?q=23.7388798,90.3754682",N/A,N/A,N/A,N/A,OpenStreetMap
Mirpur Shopping Center Food Court,Restaurant,,Mirpur,,,,,,23.8046432,90.3633937,"https://www.google.com/maps?q=23.8046432,90.3633937",N/A,N/A,N/A,N/A,OpenStreetMap
Mister Manik Foods,Fast Food,Western / Grill & Steak,Sector 7,"House No. 4, Rabindra Sarani",+880 1980-535362,N/A,11:00 AM – 10:00 PM,N/A,23.869,90.393,N/A,4.1,3405,৳৳ Mid-range,"Burger, BBQ nachos, claw machine, students fav",
Mita's Kitchen,Restaurant,,Pallabi,,,,,,23.8231611,90.367107,"https://www.google.com/maps?q=23.8231611,90.367107",N/A,N/A,N/A,N/A,OpenStreetMap
Mithai,Cafe,,Malibagh,,,,,,23.7482641,90.4266688,"https://www.google.com/maps?q=23.7482641,90.4266688",N/A,N/A,N/A,N/A,OpenStreetMap
"Mithai- Ashulia, Dessert shop",Restaurant,,Other Dhaka,,,,,,23.8977212,90.3311414,"https://www.google.com/maps?q=23.8977212,90.3311414",N/A,N/A,N/A,N/A,OpenStreetMap
"Mithali Hotel & Restaurant, Nazimuddin Rd, Dhaka",Restaurant,,Old Dhaka,,,,,,23.7235932,90.4004148,"https://www.google.com/maps?q=23.7235932,90.4004148",N/A,N/A,N/A,N/A,OpenStreetMap
Mithamon Hotel and Restaurant,Restaurant,,Other Dhaka,"Sultan Market, Bawnia",,,,,23.8503828,90.3875578,"https://www.google.com/maps?q=23.8503828,90.3875578",N/A,N/A,N/A,N/A,OpenStreetMap
Mithila Food,Restaurant,,Kafrul,,,,,,23.790459,90.3879539,"https://www.google.com/maps?q=23.790459,90.3879539",N/A,N/A,N/A,N/A,OpenStreetMap
Mix Food,Restaurant,,Other Dhaka,"Shantinagar Road,",+8801711956242,,10:00-22:00,,23.7399494,90.4104085,"https://www.google.com/maps?q=23.7399494,90.4104085",N/A,N/A,N/A,N/A,OpenStreetMap
Miyaji Fast Food,Fast Food,,Other Dhaka,,,,,,23.7884103,90.388296,"https://www.google.com/maps?q=23.7884103,90.388296",N/A,N/A,N/A,N/A,OpenStreetMap
Mizan Biriyani House,Restaurant,,Old Dhaka,"132/1, Chankharpul Road",,,,,23.7239999,90.4001499,"https://www.google.com/maps?q=23.7239999,90.4001499",N/A,N/A,N/A,N/A,OpenStreetMap
Modhu Milon Restaurant and Party Center,Restaurant,,Gulshan,"Cha-87/6, Progoti Sarani",,,,,23.7869873,90.4256375,"https://www.google.com/maps?q=23.7869873,90.4256375",N/A,N/A,N/A,N/A,OpenStreetMap
Modhubon Sweets,Fast Food,"Sweets,_Yogurt_& Others",Rampura,Rampura DIT Rd,,,09:00-22:00,,23.759547,90.4181278,"https://www.google.com/maps?q=23.759547,90.4181278",N/A,N/A,N/A,N/A,OpenStreetMap
Modina Biryani House,Restaurant,,Old Dhaka,Alauddin Road,,,Mo-Su 11:00-04:00,,23.7203006,90.4060243,"https://www.google.com/maps?q=23.7203006,90.4060243",N/A,N/A,N/A,N/A,OpenStreetMap
Modina Hotel,Restaurant,,Other Dhaka,"Matbor Bari, Bawnia Main Road",,,,,23.8480487,90.3878034,"https://www.google.com/maps?q=23.8480487,90.3878034",N/A,N/A,N/A,N/A,OpenStreetMap
Modina Restora,Restaurant,,Other Dhaka,"Bimanbandar Gol Chattar, Bimanbandar",,,,,23.8505655,90.4090466,"https://www.google.com/maps?q=23.8505655,90.4090466",N/A,N/A,N/A,N/A,OpenStreetMap
Mogol Party Centre,Restaurant,kebab,Pallabi,,,,,,23.8243719,90.364526,"https://www.google.com/maps?q=23.8243719,90.364526",N/A,N/A,N/A,N/A,OpenStreetMap
Mohammadia Restaurant,Restaurant,,Mohammadpur,,,,,,23.756705,90.361208,"https://www.google.com/maps?q=23.756705,90.361208",N/A,N/A,N/A,N/A,OpenStreetMap
Mohan Fast Food,Fast Food,regional,Jatrabari,,,,,,23.7029838,90.4349643,"https://www.google.com/maps?q=23.7029838,90.4349643",N/A,N/A,N/A,N/A,OpenStreetMap
Moja Food,Restaurant,,Bashabo,,,,,,23.7493991,90.4329542,"https://www.google.com/maps?q=23.7493991,90.4329542",N/A,N/A,N/A,N/A,OpenStreetMap
Mojaddedi Hotel and Restaurant,Restaurant,,Rampura,,,,,,23.7731991,90.4258575,"https://www.google.com/maps?q=23.7731991,90.4258575",N/A,N/A,N/A,N/A,OpenStreetMap
Mokarrom Bhaban Canteen,Restaurant,,Chawkbazar,,,,,,23.7288036,90.3992426,"https://www.google.com/maps?q=23.7288036,90.3992426",N/A,N/A,N/A,N/A,OpenStreetMap
Mokka Biriyani House,Restaurant,,Other Dhaka,,,,,,23.7837522,90.3782465,"https://www.google.com/maps?q=23.7837522,90.3782465",N/A,N/A,N/A,N/A,OpenStreetMap
Mokka Jilapi,Fast Food,sweet,Bashabo,,,,,,23.7404688,90.434002,"https://www.google.com/maps?q=23.7404688,90.434002",N/A,N/A,N/A,N/A,OpenStreetMap
Mokka Restaurant,Restaurant,,Other Dhaka,"Ashkona, Hazi Camp",,,,,23.8512987,90.4124783,"https://www.google.com/maps?q=23.8512987,90.4124783",N/A,N/A,N/A,N/A,OpenStreetMap
"Molla Biryani House Restaurant, Mahbub Tower, Kadamtoli Gol Chottor, South Keraniganj, Dhaka",Restaurant,,Old Dhaka,,,,,,23.7009079,90.3977319,"https://www.google.com/maps?q=23.7009079,90.3977319",N/A,N/A,N/A,N/A,OpenStreetMap
Mollar Hotel and Restaurant,Restaurant,,Mirpur DOHS,"Kalibari, Bawnia to ECB Road",,,,,23.8416753,90.3871332,"https://www.google.com/maps?q=23.8416753,90.3871332",N/A,N/A,N/A,N/A,OpenStreetMap
Momo Fiesta,Restaurant,,Mohammadpur,,,,,,23.7602745,90.3616235,"https://www.google.com/maps?q=23.7602745,90.3616235",N/A,N/A,N/A,N/A,OpenStreetMap
Momo House,Fast Food,,Bashundhara,,,,,,23.8124072,90.4249196,"https://www.google.com/maps?q=23.8124072,90.4249196",N/A,N/A,N/A,N/A,OpenStreetMap
Momo Station,Fast Food,,Mirpur,,,,,,23.8097409,90.3676682,"https://www.google.com/maps?q=23.8097409,90.3676682",N/A,N/A,N/A,N/A,OpenStreetMap
Momo's Town,Cafe,,Mohammadpur,,,,,,23.7602499,90.3614826,"https://www.google.com/maps?q=23.7602499,90.3614826",N/A,N/A,N/A,N/A,OpenStreetMap
Mona Mamar Halim & Soup,Restaurant,,Mohammadpur,,,,,,23.7630619,90.3626132,"https://www.google.com/maps?q=23.7630619,90.3626132",N/A,N/A,N/A,N/A,OpenStreetMap
Monir Tea Stall,Tea Stall / Tea House,Tea & Beverages,Sector 13,57 Shah Makhdum Ave,,N/A,Open daily,N/A,23.855,90.404,N/A,5,2,,"Cha, evening adda, cigarettes, local stall",
Moolicious,Fast Food,juice,Gulshan,,,,,,23.7901331,90.4084761,"https://www.google.com/maps?q=23.7901331,90.4084761",N/A,N/A,N/A,N/A,OpenStreetMap
Moon Kebab,Restaurant,,Mirpur,,,,,,23.8122198,90.3697935,"https://www.google.com/maps?q=23.8122198,90.3697935",N/A,N/A,N/A,N/A,OpenStreetMap
Morning Brew,Restaurant,,Mirpur,,,,,,23.8101733,90.3665778,"https://www.google.com/maps?q=23.8101733,90.3665778",N/A,N/A,N/A,N/A,OpenStreetMap
Moron Chand & Grand Sons,Restaurant,,Mirpur,,,,,,23.8168589,90.3656966,"https://www.google.com/maps?q=23.8168589,90.3656966",N/A,N/A,N/A,N/A,OpenStreetMap
Mostofa Hotel,Restaurant,,Other Dhaka,"Bawnia Main Road, Turag",,,,,23.8464856,90.3879529,"https://www.google.com/maps?q=23.8464856,90.3879529",N/A,N/A,N/A,N/A,OpenStreetMap
Mother's Kitchen,Restaurant,,Mohammadpur,,,,,,23.7589366,90.3665145,"https://www.google.com/maps?q=23.7589366,90.3665145",N/A,N/A,N/A,N/A,OpenStreetMap
Motijheel Ghoroa Hotel & Restaurant,Restaurant,,Old Dhaka,"51/12, Jonson Road",,,Mo-Su 07:00-23:00,,23.7115329,90.4117057,"https://www.google.com/maps?q=23.7115329,90.4117057",N/A,N/A,N/A,N/A,OpenStreetMap
Movenpick Icecream,Cafe,,Uttara,,,,10:00-24:00,,23.8680606,90.3940426,"https://www.google.com/maps?q=23.8680606,90.3940426",N/A,N/A,N/A,N/A,OpenStreetMap
Mr Baker,Fast Food,,Bashundhara,,,,,,23.8124236,90.4242706,"https://www.google.com/maps?q=23.8124236,90.4242706",N/A,N/A,N/A,N/A,OpenStreetMap
Mr Pizza & Pasta,Restaurant,,Mohammadpur,,,,,,23.7611325,90.3652015,"https://www.google.com/maps?q=23.7611325,90.3652015",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. Baker,Cafe,bakery,Gulshan,,,,,,23.7939645,90.4150522,"https://www.google.com/maps?q=23.7939645,90.4150522",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. Barger,Restaurant,,Malibagh,,,,,,23.7523123,90.4179621,"https://www.google.com/maps?q=23.7523123,90.4179621",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. Burger,Restaurant,,Malibagh,,,,,,23.7523247,90.4210224,"https://www.google.com/maps?q=23.7523247,90.4210224",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. Pasta,Restaurant,pizza;chicken;chinese;burger;wings,Bashabo,,,,,,23.7439035,90.4341184,"https://www.google.com/maps?q=23.7439035,90.4341184",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. Vaja Pora,Fast Food,,Mirpur,,,,,,23.8099061,90.3644607,"https://www.google.com/maps?q=23.8099061,90.3644607",N/A,N/A,N/A,N/A,OpenStreetMap
Mr. baker,Fast Food,,Dhanmondi,,,,,,23.7472224,90.3803563,"https://www.google.com/maps?q=23.7472224,90.3803563",N/A,N/A,N/A,N/A,OpenStreetMap
Mughal,Restaurant,,Bashabo,,,,,,23.7618273,90.43333,"https://www.google.com/maps?q=23.7618273,90.43333",N/A,N/A,N/A,N/A,OpenStreetMap
Mughal Mahal,Restaurant,,Bashundhara,,,,,,23.8137986,90.4239554,"https://www.google.com/maps?q=23.8137986,90.4239554",N/A,N/A,N/A,N/A,OpenStreetMap
Mukta Biryani Ghar,Restaurant,,Malibagh,,,,,,23.7475557,90.4293864,"https://www.google.com/maps?q=23.7475557,90.4293864",N/A,N/A,N/A,N/A,OpenStreetMap
Mukta Briyani gor,Restaurant,,Malibagh,,,,,,23.7475614,90.4303309,"https://www.google.com/maps?q=23.7475614,90.4303309",N/A,N/A,N/A,N/A,OpenStreetMap
Mukti Thai Chinese & Bangla Restaurant,Restaurant,,Motijheel,Fakirapool Road,,,Mo-Su 07:00-23:00,,23.7312518,90.415309,"https://www.google.com/maps?q=23.7312518,90.415309",N/A,N/A,N/A,N/A,OpenStreetMap
Multicuisine Dine In Buffet,Restaurant,,Mohammadpur,,,,,,23.7683316,90.3583427,"https://www.google.com/maps?q=23.7683316,90.3583427",N/A,N/A,N/A,N/A,OpenStreetMap
Mumbai Express,Casual Dining,Indian / South Asian,Sector 4,"House-16/A, Road-04",+880 1301-882919,N/A,12:00 PM – 11:00 PM,N/A,23.859,90.403,N/A,4.3,779,৳৳ Mid-range,"Indian, dosa, chola bhatura, butter chicken, kulfi",
Munchies Hut,Restaurant,,Mohammadpur,,,,,,23.7634768,90.3612453,"https://www.google.com/maps?q=23.7634768,90.3612453",N/A,N/A,N/A,N/A,OpenStreetMap
Musafirkhana Hotel & Restaurant,Restaurant,breakfast;lunch;diner;pizza;burger;chinese;coffee_shop;sandwich;chicken;asian;fish;ice_cream;pasta;barbecue;cake;tea;grill;dessert;curry;soup,Uttara West,"Abdullah Al Mafi Plaza #44, Diabari Golchottor, সোনারগাঁও জনপথ",+880 1602-058942,https://www.musafirkhana.net,24/7,,23.8745955,90.3690197,"https://www.google.com/maps?q=23.8745955,90.3690197",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim  Hotel and Restaurant,Restaurant,,Mohammadpur,,,,"Mo-Su,PH 06:00-00:30",,23.7784359,90.3613113,"https://www.google.com/maps?q=23.7784359,90.3613113",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim Biriyani House,Restaurant,,Mirpur,,,,,,23.806519,90.3686025,"https://www.google.com/maps?q=23.806519,90.3686025",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim Biryani And Kabab Ghar,Restaurant,,Bashabo,,,,,,23.7516457,90.4323405,"https://www.google.com/maps?q=23.7516457,90.4323405",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim Sweet,Fast Food,,Mirpur,,,,,,23.7975215,90.3518154,"https://www.google.com/maps?q=23.7975215,90.3518154",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim Sweets,Fast Food,,Mirpur,,,,,,23.8188945,90.3651009,"https://www.google.com/maps?q=23.8188945,90.3651009",N/A,N/A,N/A,N/A,OpenStreetMap
Muslim Sweets মুসলিম সুইটস,Restaurant,,Unknown,,,,,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
NAGASAKI,Restaurant,japanese,Other Dhaka,"Road #6, Sector #1",+880-2-8922284,,,,23.8566729,90.4017701,"https://www.google.com/maps?q=23.8566729,90.4017701",N/A,N/A,N/A,N/A,OpenStreetMap
NANA HISO,Casual Dining,Japanese / Korean,Sector 11,"House 24, Level 3, Road 10/B, Gareeb-e-Newaz",+880 1958-452447,N/A,11:00 AM – 11:00 PM,N/A,23.855,90.404,N/A,4.5,6,,"Pan-Asian, iftar, Japanese-themed",
NBG Canteen,Fast Food,,Pallabi,,,,"Mo-Su,PH 06:00-18:00",,23.8224341,90.3479696,"https://www.google.com/maps?q=23.8224341,90.3479696",N/A,N/A,N/A,N/A,OpenStreetMap
NEW CATHAY,Restaurant,,Gulshan,,,,,,23.7908623,90.4050104,"https://www.google.com/maps?q=23.7908623,90.4050104",N/A,N/A,N/A,N/A,OpenStreetMap
Nabab by Westine,Restaurant,Continental,Unknown,"9, Road 36",,,24/7,,,,,N/A,N/A,N/A,N/A,OpenStreetMap
Nababi Bhoj,Restaurant,regional,Mohammadpur,Tajmahal Road,,,,,23.7622564,90.3584667,"https://www.google.com/maps?q=23.7622564,90.3584667",N/A,N/A,N/A,N/A,OpenStreetMap
Nababi Bhoj,Restaurant,,Other Dhaka,,,,,,23.741619,90.4081912,"https://www.google.com/maps?q=23.741619,90.4081912",N/A,N/A,N/A,N/A,OpenStreetMap
Nababi bhoj,Restaurant,,Other Dhaka,,,,,,23.7419163,90.4088863,"https://www.google.com/maps?q=23.7419163,90.4088863",N/A,N/A,N/A,N/A,OpenStreetMap
Nadim Biriyani House and Restaurant,Restaurant,,Mohammadpur,,,,,,23.759986,90.3651425,"https://www.google.com/maps?q=23.759986,90.3651425",N/A,N/A,N/A,N/A,OpenStreetMap
Nana Bari,Fast Food,pizza;burger;regional,Postogola,Distilary Road,,,,,23.7059456,90.421841,"https://www.google.com/maps?q=23.7059456,90.421841",N/A,N/A,N/A,N/A,OpenStreetMap
Nando's,Restaurant,chicken;portuguese,Cantonment,,,,,,23.8001957,90.4118908,"https://www.google.com/maps?q=23.8001957,90.4118908",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biriani,Restaurant,regional,Elephant Road,,,,09:00-22:00,,23.7361462,90.3860937,"https://www.google.com/maps?q=23.7361462,90.3860937",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biriyani,Restaurant,indian;bagel,Mirpur,avenue 1,,,Mo-Su 09:00-22:00,,23.8098693,90.3705261,"https://www.google.com/maps?q=23.8098693,90.3705261",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biriyani,Restaurant,,Old Dhaka,,,,,,23.7160982,90.4001637,"https://www.google.com/maps?q=23.7160982,90.4001637",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biryani,Restaurant,,Motijheel,Tayenbee Circular Road,,,Mo-Su 09:00-22:00,,23.731246,90.4159988,"https://www.google.com/maps?q=23.731246,90.4159988",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biryani,Restaurant,,Other Dhaka,"Dakshinkhan Road, 1 No Hazi Camp",+8801631659432,,,,23.8515846,90.4123881,"https://www.google.com/maps?q=23.8515846,90.4123881",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biryani,Restaurant,,Kafrul,,,,,,23.7906568,90.3879129,"https://www.google.com/maps?q=23.7906568,90.3879129",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biryani,Restaurant,,Old Dhaka,Alauddin Road,,,Mo-Su 10:00-04:00,,23.7215909,90.4058828,"https://www.google.com/maps?q=23.7215909,90.4058828",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Biryani House,Restaurant,,Bashabo,,,,,,23.7516939,90.4323428,"https://www.google.com/maps?q=23.7516939,90.4323428",N/A,N/A,N/A,N/A,OpenStreetMap
"Nanna Hotel & Restaurant, Jatra Bari Fly Over Connecting Road, Dhaka",Restaurant,,Jatrabari,,,,,,23.7152917,90.4234467,"https://www.google.com/maps?q=23.7152917,90.4234467",N/A,N/A,N/A,N/A,OpenStreetMap
Nanna Kacchi,Restaurant,,Kafrul,,,,,,23.7937288,90.3878102,"https://www.google.com/maps?q=23.7937288,90.3878102",N/A,N/A,N/A,N/A,OpenStreetMap
Nannar Biriani,Restaurant,regional,Lalbagh,Posta Road,,,,,23.720104,90.389618,"https://www.google.com/maps?q=23.720104,90.389618",N/A,N/A,N/A,N/A,OpenStreetMap
Nasir Bakery And Pastry Shop,Restaurant,,Bashabo,,,,,,23.7501451,90.4326801,"https://www.google.com/maps?q=23.7501451,90.4326801",N/A,N/A,N/A,N/A,OpenStreetMap
Nasir Tea Stall,Tea Stall / Tea House,Tea & Beverages,Mirpur-6,"Road 8, Dhaka 1216",,N/A,6:00 AM – 11:30 PM,N/A,23.8101,90.3637,N/A,4.3,4,,"Tea stall, local, morning to night",
Nawabe Treat,Restaurant,,Mohammadpur,,,,,,23.7624427,90.3614947,"https://www.google.com/maps?q=23.7624427,90.3614947",N/A,N/A,N/A,N/A,OpenStreetMap
Nawabi Bhoj,Restaurant,,Mohammadpur,,,,,,23.7624682,90.3586614,"https://www.google.com/maps?q=23.7624682,90.3586614",N/A,N/A,N/A,N/A,OpenStreetMap
Nawabi Khana,Biriyani House,Bengali / Mughlai,Sector 7,4 Gausul Azam Ave,+880 1710-732132,N/A,7:00 AM – 12:00 AM,N/A,23.869,90.393,N/A,4.5,358,,"Kacchi, jali kabab, nawabi badam shorbot, tender mutton",
Nayem Hotel and Restaurant,Restaurant,,Other Dhaka,Bawnia Main Road,,,,,23.8491922,90.3876884,"https://www.google.com/maps?q=23.8491922,90.3876884",N/A,N/A,N/A,N/A,OpenStreetMap
Nazrul Islam Hall Canteen,Cafe,,Old Dhaka,,,,,,23.7240731,90.3933028,"https://www.google.com/maps?q=23.7240731,90.3933028",N/A,N/A,N/A,N/A,OpenStreetMap
New  Cafe Corner,Restaurant,regional,Old Dhaka,"28, North Brook Hall Road",,,,,23.7061178,90.4123504,"https://www.google.com/maps?q=23.7061178,90.4123504",N/A,N/A,N/A,N/A,OpenStreetMap
New Al Imam Hotel & Restaurant,Restaurant,,Motijheel,"1, Outer Circular Road",,,Mo-Su 07:00-12:00,,23.7348161,90.4171952,"https://www.google.com/maps?q=23.7348161,90.4171952",N/A,N/A,N/A,N/A,OpenStreetMap
New Amantran Restaurant,Restaurant,,Bashundhara,,,,,,23.8117321,90.4214304,"https://www.google.com/maps?q=23.8117321,90.4214304",N/A,N/A,N/A,N/A,OpenStreetMap
"New Cafe Royal Biriyani House, Bangladeshi restaurant, Saidabad, Dhaka",Restaurant,,Jatrabari,,,,,,23.7141346,90.4255097,"https://www.google.com/maps?q=23.7141346,90.4255097",N/A,N/A,N/A,N/A,OpenStreetMap
New Four Star Biriyani House,Restaurant,,Other Dhaka,"247, Ashkona Bazar, Dakshinkhan, Uttara",+0081913044048,,,,23.8515981,90.4153194,"https://www.google.com/maps?q=23.8515981,90.4153194",N/A,N/A,N/A,N/A,OpenStreetMap
New Four Star Restaurent,Restaurant,regional;chicken;asian;indian;kebab;juice;breakfast;fish;tea;curry,Mirpur,,,,,,23.8096139,90.3685786,"https://www.google.com/maps?q=23.8096139,90.3685786",N/A,N/A,N/A,N/A,OpenStreetMap
New Grameen Restore,Restaurant,,Motijheel,Fakirapool Road,,,Mo-Su 07:00-23:00,,23.7338839,90.4157888,"https://www.google.com/maps?q=23.7338839,90.4157888",N/A,N/A,N/A,N/A,OpenStreetMap
New Jimmy's Kitchen,Restaurant,,Motijheel,"9/I, Fazle Rabbi Road",+8801634778899,,11:00-22:00,,23.7217562,90.421439,"https://www.google.com/maps?q=23.7217562,90.421439",N/A,N/A,N/A,N/A,OpenStreetMap
New Khusbu Biriyani & Fast Food,Restaurant,,Elephant Road,,,,,,23.7337323,90.3873326,"https://www.google.com/maps?q=23.7337323,90.3873326",N/A,N/A,N/A,N/A,OpenStreetMap
New Kolapata Restaurant,Restaurant,,Mohammadpur,,,,,,23.7798846,90.368227,"https://www.google.com/maps?q=23.7798846,90.368227",N/A,N/A,N/A,N/A,OpenStreetMap
New Mohammadiya Hotel and Restaurant,Restaurant,,Mohammadpur,,,,,,23.7735104,90.361087,"https://www.google.com/maps?q=23.7735104,90.361087",N/A,N/A,N/A,N/A,OpenStreetMap
New Mohiuddin Hotel & Restaurant,Restaurant,,Old Dhaka,Dholaikhal Road,,,Mo-Su 07:00-22:00,,23.7106847,90.4177899,"https://www.google.com/maps?q=23.7106847,90.4177899",N/A,N/A,N/A,N/A,OpenStreetMap
New Moon Hotel & Restaurant,Restaurant,,Motijheel,Tayenbee Circular Road,,,Mo-Su 07:00-23:00,,23.7310274,90.4164785,"https://www.google.com/maps?q=23.7310274,90.4164785",N/A,N/A,N/A,N/A,OpenStreetMap
New Parvin Restaurant,Restaurant,,Other Dhaka,"DakshinKhan, Uttara",+8801780379599,,,,23.8514866,90.4126082,"https://www.google.com/maps?q=23.8514866,90.4126082",N/A,N/A,N/A,N/A,OpenStreetMap
New Popular Hotel,Restaurant,regional,Elephant Road,,,,09:00-22:00,,23.7361965,90.3861493,"https://www.google.com/maps?q=23.7361965,90.3861493",N/A,N/A,N/A,N/A,OpenStreetMap
"New Prime Hotel and Restaurant ,Postogola",Restaurant,,Postogola,,01719986733,,Mo-Su 07:00-22:00,,23.6910719,90.4300812,"https://www.google.com/maps?q=23.6910719,90.4300812",N/A,N/A,N/A,N/A,OpenStreetMap
New Prince Restaurant,Restaurant,,Mohammadpur,,,,,,23.7625685,90.362923,"https://www.google.com/maps?q=23.7625685,90.362923",N/A,N/A,N/A,N/A,OpenStreetMap
